order_id,ordered_at,city,cuisine,weather_condition,traffic_level,courier_type,delivery_tier,order_value_usd,item_count,prep_time_minutes,courier_distance_km,courier_rating,batch_size,active_orders_nearby,restaurant_backlog_orders,promised_delivery_minutes,actual_delivery_minutes,tip_rate,customer_rating,was_late
FDS-701106,2025-01-28T06:10:00,Phoenix,burger,clear,medium,car,priority,22.98,3,20,0.4,5,2,41,13,21.9,45.4,0.164,3.59,1
FDS-701107,2025-01-28T06:45:00,Phoenix,thai,storm,high,walker,priority,55.62,3,27,3.91,4.5,1,44,10,45.0,99.4,0.072,3.24,1
FDS-701108,2025-01-28T07:20:00,Chicago,mexican,clear,severe,car,scheduled,33.45,3,20,7.98,4.41,1,20,21,61.6,98.5,0.123,3.01,1
FDS-701109,2025-01-28T07:55:00,Chicago,burger,clear,high,car,priority,18.43,1,21,5.35,4.44,1,42,14,46.2,86.2,0.023,3.48,1
FDS-701110,2025-01-28T08:30:00,Phoenix,sushi,rain,low,car,priority,11.2,4,21,5.44,4.86,1,83,16,42.6,79.2,0.186,3.01,1
FDS-701111,2025-01-28T09:05:00,Phoenix,burger,heatwave,high,car,priority,14.78,4,17,3.1,4.42,1,59,11,30.3,78.0,0.182,2.83,1
FDS-701112,2025-01-28T09:40:00,Phoenix,burger,storm,medium,car,standard,23.47,4,24,3.32,4.46,1,16,13,45.9,75.7,0.079,3.49,1
FDS-701113,2025-01-28T10:15:00,New York,indian,clear,medium,car,priority,28.92,6,25,4.05,4.54,1,35,10,41.4,71.8,0.108,3.07,1
FDS-701114,2025-01-28T10:50:00,Seattle,burger,clear,medium,walker,standard,28.24,2,20,2.33,4.61,1,27,24,36.2,65.3,0.082,3.27,1
FDS-701115,2025-01-28T11:25:00,New York,pizza,clear,severe,bike,standard,29.36,3,27,7.36,4.87,1,8,11,61.4,91.0,0.071,3.38,1
FDS-701116,2025-01-28T12:00:00,Atlanta,burger,rain,medium,car,standard,29.61,5,24,4.86,4.93,1,47,9,48.4,99.6,0.114,2.59,1
FDS-701117,2025-01-28T12:35:00,Chicago,salad,clear,low,car,standard,28.18,6,29,5.64,4.69,1,25,0,58.9,81.2,0.11,3.53,1
FDS-701118,2025-01-28T13:10:00,New York,indian,rain,medium,car,standard,42.39,4,24,3.13,5,2,34,4,40.4,82.8,0.074,3.66,1
FDS-701119,2025-01-28T13:45:00,Seattle,burger,rain,medium,car,standard,9.81,1,19,1.96,4.53,1,36,18,34.3,73.6,0.042,3.26,1
FDS-701120,2025-01-28T14:20:00,Atlanta,pizza,clear,medium,car,standard,31.83,5,18,4.82,5,1,43,13,45.9,76.0,0.09,2.54,1
FDS-701121,2025-01-28T14:55:00,New York,sushi,clear,medium,scooter,scheduled,30.23,2,24,0.58,5,1,29,15,35.8,54.1,0.087,3.42,1
FDS-701122,2025-01-28T15:30:00,Austin,pizza,clear,medium,bike,priority,38.86,4,24,4.02,4.62,1,30,11,40.5,71.9,0.093,3.32,1
FDS-701123,2025-01-28T16:05:00,Austin,sushi,clear,medium,car,priority,33.36,5,27,6.55,4.83,1,8,22,52.9,78.1,0.153,2.91,1
FDS-701124,2025-01-28T16:40:00,Phoenix,burger,clear,high,scooter,standard,18.89,1,22,5.78,4.52,1,33,1,50.5,78.3,0.192,2.98,1
FDS-701125,2025-01-28T17:15:00,Austin,salad,clear,severe,car,scheduled,25.82,2,22,1.81,4.08,2,42,2,37.9,64.0,0.134,3.01,1
FDS-701126,2025-01-28T17:50:00,New York,burger,storm,medium,walker,priority,19.09,5,25,3.6,4.42,2,8,13,42.6,73.8,0.142,3.56,1
FDS-701127,2025-01-28T18:25:00,Chicago,indian,clear,medium,scooter,standard,31.54,1,19,4.85,4.91,1,32,8,43.4,62.9,0.133,3.45,1
FDS-701128,2025-01-28T19:00:00,Phoenix,salad,heatwave,medium,car,standard,29.76,5,22,5.73,5,2,19,16,49.9,80.2,0.094,3.02,1
FDS-701129,2025-01-28T19:35:00,Phoenix,sushi,storm,medium,walker,scheduled,30.74,4,32,0.91,4.27,1,34,9,44.0,81.6,0.02,3.13,1
FDS-701130,2025-01-28T20:10:00,New York,burger,clear,low,bike,priority,48.17,4,19,1.64,4.7,2,78,23,25.4,73.4,0.033,2.86,1
FDS-701131,2025-01-28T20:45:00,Seattle,sushi,heatwave,medium,scooter,priority,33.34,6,25,8.49,4.73,1,82,11,61.2,117.8,0.147,2.31,1
FDS-701132,2025-01-28T21:20:00,Chicago,sushi,clear,high,car,standard,22.43,2,30,3.43,4.9,1,59,5,50.9,81.0,0.121,3.48,1
FDS-701133,2025-01-28T21:55:00,Austin,pizza,rain,medium,car,standard,29.94,3,21,4.25,5.0,1,38,19,42.9,69.3,0.132,4.03,1
FDS-701134,2025-01-28T22:30:00,Chicago,pizza,heatwave,severe,car,standard,45.68,4,19,1.69,4.71,1,32,12,32.7,75.9,0.07,2.46,1
FDS-701135,2025-01-28T23:05:00,Atlanta,salad,rain,severe,car,standard,26.29,1,19,3.01,4.83,1,26,14,39.3,82.6,0.042,3.32,1
FDS-701136,2025-01-28T23:40:00,Chicago,mexican,clear,medium,car,standard,46.28,5,28,6.65,4.52,2,47,9,62.5,95.2,0.112,3.24,1
FDS-701137,2025-01-29T00:15:00,Chicago,sushi,clear,high,bike,priority,28.39,1,23,5.0,5,1,38,10,44.2,77.7,0.159,3.3,1
FDS-701138,2025-01-29T00:50:00,Atlanta,sushi,clear,severe,car,priority,28.65,2,31,6.94,4.53,2,68,1,58.7,114.4,0.059,2.65,1
FDS-701139,2025-01-29T01:25:00,Chicago,thai,clear,medium,scooter,standard,23.18,1,18,3.59,5,1,37,17,40.3,65.5,0.094,3.05,1
FDS-701140,2025-01-29T02:00:00,Phoenix,sushi,clear,low,walker,scheduled,27.61,1,21,1.16,4.46,1,61,15,31.6,80.1,0.031,2.72,1
FDS-701141,2025-01-29T02:35:00,Chicago,mexican,clear,medium,bike,standard,23.21,1,18,5.69,4.57,1,67,16,47.7,88.9,0.18,2.74,1
FDS-701142,2025-01-29T03:10:00,Austin,thai,clear,low,scooter,standard,26.49,3,37,4.96,4.21,1,44,12,64.8,88.2,0.121,3.16,1
FDS-701143,2025-01-29T03:45:00,New York,indian,clear,low,car,standard,20.53,3,20,2.21,4.42,1,23,20,34.1,46.4,0.062,3.49,1
FDS-701144,2025-01-29T04:20:00,Seattle,mexican,clear,low,car,priority,26.07,3,27,1.72,4.83,1,61,15,32.4,67.0,0.193,2.79,1
FDS-701145,2025-01-29T04:55:00,Austin,mexican,storm,medium,car,standard,30.81,4,15,5.44,4.63,1,42,10,44.2,81.2,0.064,2.77,1
FDS-701146,2025-01-29T05:30:00,Chicago,salad,rain,severe,car,standard,32.21,3,27,6.55,4.94,4,12,11,57.9,109.2,0.067,3.39,1
FDS-701147,2025-01-29T06:05:00,Austin,burger,rain,medium,walker,standard,39.56,4,21,3.14,4.81,1,36,14,40.8,85.8,0.118,3.1,1
FDS-701148,2025-01-29T06:40:00,Atlanta,salad,cold,low,scooter,standard,49.74,4,15,4.75,4.89,1,51,12,38.6,74.0,0.137,2.89,1
FDS-701149,2025-01-29T07:15:00,Austin,mexican,clear,medium,scooter,standard,27.88,1,23,5.77,4.73,1,54,8,51.9,82.2,0.173,3.12,1
FDS-701150,2025-01-29T07:50:00,Chicago,mexican,heatwave,high,bike,priority,15.24,5,25,3.64,4.79,1,22,21,42.1,77.4,0.096,3.3,1
FDS-701151,2025-01-29T08:25:00,Austin,mexican,storm,medium,bike,priority,18.76,1,18,6.53,4.35,2,56,6,47.4,98.1,0.112,3.51,1
FDS-701152,2025-01-29T09:00:00,Seattle,pizza,cold,medium,car,standard,30.26,4,24,4.64,4.75,2,48,5,50.4,83.5,0.133,3.37,1
FDS-701153,2025-01-29T09:35:00,Phoenix,pizza,heatwave,high,walker,standard,29.08,3,24,7.21,4.23,1,49,10,59.3,126.3,0.124,2.9,1
FDS-701154,2025-01-29T10:10:00,New York,mexican,clear,medium,bike,standard,28.13,4,20,9.22,4.77,1,52,12,64.3,104.1,0.02,2.84,1
FDS-701155,2025-01-29T10:45:00,Phoenix,salad,rain,medium,car,priority,26.54,1,20,1.17,4.93,1,52,5,27.1,61.0,0.176,2.74,1
FDS-701156,2025-01-29T11:20:00,Austin,thai,heatwave,severe,bike,standard,20.41,5,28,6.68,4.25,1,52,14,63.9,132.0,0.134,2.22,1
FDS-701157,2025-01-29T11:55:00,Chicago,mexican,heatwave,medium,car,priority,27.44,2,17,5.28,4.77,2,55,8,39.5,83.3,0.087,3.2,1
FDS-701158,2025-01-29T12:30:00,Atlanta,mexican,cold,low,scooter,priority,29.22,4,22,5.61,4.76,1,32,21,44.3,72.9,0.118,2.8,1
FDS-701159,2025-01-29T13:05:00,Seattle,pizza,storm,severe,bike,priority,22.3,2,24,3.85,4.63,1,35,8,41.7,81.3,0.02,2.67,1
FDS-701160,2025-01-29T13:40:00,Chicago,mexican,clear,low,bike,standard,15.38,2,18,8.16,4.49,1,49,0,58.4,88.6,0.02,3.35,1
FDS-701161,2025-01-29T14:15:00,Chicago,sushi,clear,high,bike,standard,31.31,3,34,4.63,4.65,1,23,0,61.3,73.6,0.118,3.78,1
FDS-701162,2025-01-29T14:50:00,Austin,mexican,clear,severe,car,scheduled,27.56,3,20,4.24,4.69,1,60,0,45.7,89.1,0.193,2.42,1
FDS-701163,2025-01-29T15:25:00,Austin,pizza,heatwave,medium,walker,priority,32.96,4,28,4.54,4.38,1,55,7,46.4,93.0,0.041,3.29,1
FDS-701164,2025-01-29T16:00:00,Seattle,burger,heatwave,high,scooter,standard,32.11,4,27,7.09,4.59,1,8,5,61.7,87.6,0.106,2.67,1
FDS-701165,2025-01-29T16:35:00,Austin,burger,storm,low,car,standard,18.29,3,26,3.59,4.59,2,45,13,44.1,86.6,0.128,2.76,1
FDS-701166,2025-01-29T17:10:00,New York,indian,clear,high,scooter,priority,14.95,5,21,5.99,4.82,2,16,8,45.3,70.6,0.101,3.53,1
FDS-701167,2025-01-29T17:45:00,Chicago,burger,heatwave,medium,scooter,priority,33.17,4,25,2.71,4.6,1,53,13,37.5,75.4,0.144,3.31,1
FDS-701168,2025-01-29T18:20:00,Austin,sushi,rain,high,walker,standard,9,4,25,2.16,4.63,1,28,14,37.5,97.7,0.128,2.88,1
FDS-701169,2025-01-29T18:55:00,Chicago,salad,clear,low,scooter,priority,17.32,3,18,4.62,5,1,55,14,39.6,65.0,0.173,3.64,1
FDS-701170,2025-01-29T19:30:00,New York,thai,clear,high,scooter,standard,26.93,5,18,1.33,5,1,59,3,30.2,60.9,0.063,2.85,1
FDS-701171,2025-01-29T20:05:00,Atlanta,pizza,cold,medium,car,standard,24.92,2,29,5.39,4.18,1,41,3,55.4,82.9,0.159,3.2,1
FDS-701172,2025-01-29T20:40:00,Chicago,mexican,clear,low,bike,scheduled,46.54,3,33,1.52,4.29,1,39,11,47.8,77.1,0.055,3.16,1
FDS-701173,2025-01-29T21:15:00,Phoenix,burger,clear,low,car,standard,29.39,5,23,0.44,4.12,1,8,10,31.1,47.8,0.062,3.54,1
FDS-701174,2025-01-29T21:50:00,Phoenix,mexican,clear,medium,bike,standard,29.52,5,22,3.55,4.74,2,35,10,42.9,71.4,0.196,3.81,1
FDS-701175,2025-01-29T22:25:00,New York,salad,clear,high,car,scheduled,13.71,3,18,5.29,4.43,1,22,10,45.9,84.4,0.116,3.29,1
FDS-701176,2025-01-29T23:00:00,Austin,salad,rain,low,scooter,standard,21.12,2,29,3.79,4.73,2,56,2,50.1,87.4,0.06,3.14,1
FDS-701177,2025-01-29T23:35:00,New York,sushi,heatwave,medium,car,standard,37.77,5,21,3.31,4.8,1,29,8,42.2,65.2,0.138,3.49,1
FDS-701178,2025-01-30T00:10:00,Austin,burger,cold,low,car,standard,19.77,2,18,6.62,4.83,2,46,10,49.6,94.5,0.129,2.51,1
FDS-701179,2025-01-30T00:45:00,Atlanta,salad,heatwave,high,car,standard,16.79,3,10,5.97,4.69,1,74,9,42.1,93.2,0.02,2.11,1
FDS-701180,2025-01-30T01:20:00,New York,salad,heatwave,low,car,standard,22.36,3,19,5.68,4.41,1,33,24,50.1,83.2,0.085,3.51,1
FDS-701181,2025-01-30T01:55:00,Chicago,mexican,clear,low,scooter,standard,15.75,2,15,7.62,5,1,55,12,54.8,87.5,0.138,2.36,1
FDS-701182,2025-01-30T02:30:00,Phoenix,salad,heatwave,high,car,standard,24.53,4,25,6.35,4.95,1,35,18,59.4,89.7,0.081,2.99,1
FDS-701183,2025-01-30T03:05:00,New York,indian,clear,low,car,scheduled,26.46,1,18,5.0,4.75,2,45,9,44.1,60.6,0.165,3.46,1
FDS-701184,2025-01-30T03:40:00,Chicago,sushi,clear,medium,bike,priority,26.86,5,14,2.71,4.77,2,53,3,27.8,56.1,0.104,2.86,1
FDS-701185,2025-01-30T04:15:00,Austin,salad,clear,medium,car,standard,9,2,22,2.41,4.55,1,16,18,39.1,51.3,0.042,3.88,1
FDS-701186,2025-01-30T04:50:00,Phoenix,sushi,heatwave,medium,car,standard,9,1,10,1.66,4.61,1,54,18,24.5,66.8,0.112,3.31,1
FDS-701187,2025-01-30T05:25:00,Seattle,indian,clear,high,scooter,standard,20.36,4,25,3.77,4.46,1,32,16,44.4,79.2,0.049,3.02,1
FDS-701188,2025-01-30T06:00:00,New York,mexican,heatwave,severe,car,priority,41.73,5,17,3.25,5,1,54,15,32.4,93.4,0.102,2.59,1
FDS-701189,2025-01-30T06:35:00,Seattle,mexican,rain,low,bike,priority,27.87,3,28,3.1,4.84,1,77,0,42.3,75.7,0.183,3.44,1
FDS-701190,2025-01-30T07:10:00,Austin,indian,rain,severe,bike,priority,33.79,5,25,5.54,4.66,1,35,12,48.2,90.5,0.111,3.02,1
FDS-701191,2025-01-30T07:45:00,New York,indian,clear,high,car,standard,31.41,5,24,2.92,4.52,1,14,19,40.2,60.8,0.185,3.82,1
FDS-701192,2025-01-30T08:20:00,Phoenix,sushi,rain,medium,scooter,priority,28.1,4,31,2.93,4.73,1,48,0,43.5,79.3,0.135,3.27,1
FDS-701193,2025-01-30T08:55:00,Atlanta,pizza,clear,medium,car,standard,16.63,6,32,2.87,4.73,2,38,7,50.4,66.4,0.12,2.66,1
FDS-701194,2025-01-30T09:30:00,Chicago,pizza,clear,medium,scooter,priority,19.6,3,26,5.34,5,1,41,11,49.2,76.9,0.065,3.12,1
FDS-701195,2025-01-30T10:05:00,New York,sushi,cold,high,scooter,standard,36.69,3,27,2.32,4.77,1,52,16,42.9,80.7,0.093,3.26,1
FDS-701196,2025-01-30T10:40:00,New York,pizza,storm,severe,bike,standard,33.06,4,29,5.6,4.66,1,36,13,56.9,107.5,0.055,3.1,1
FDS-701197,2025-01-30T11:15:00,Chicago,sushi,clear,severe,car,priority,22.12,5,27,3.25,5,1,37,0,43.3,68.1,0.082,2.79,1
FDS-701198,2025-01-30T11:50:00,New York,burger,heatwave,high,car,standard,9.16,1,19,3.94,4.58,1,25,11,39.3,84.4,0.113,3.2,1
FDS-701199,2025-01-30T12:25:00,Chicago,salad,clear,medium,car,standard,28.73,5,27,3.53,4.96,1,47,5,45.9,80.6,0.172,2.95,1
FDS-701200,2025-01-30T13:00:00,Seattle,sushi,heatwave,medium,scooter,scheduled,34.89,1,25,4.91,4.61,1,26,18,54.8,82.9,0.224,3.17,1
FDS-701201,2025-01-30T13:35:00,Atlanta,mexican,rain,medium,bike,standard,20.96,2,21,0.4,4.83,2,23,9,28.3,58.6,0.02,3.28,1
FDS-701202,2025-01-30T14:10:00,Atlanta,sushi,rain,high,bike,standard,45.8,1,17,5.41,4.53,1,42,13,45.0,88.7,0.07,3.21,1
FDS-701203,2025-01-30T14:45:00,Atlanta,mexican,clear,medium,car,standard,41.3,1,21,3.09,4.59,1,16,0,38.3,42.6,0.188,4.45,0
FDS-701204,2025-01-30T15:20:00,Austin,thai,clear,medium,scooter,standard,21.52,3,29,5.35,4.15,1,55,17,58.1,91.9,0.113,3.54,1
FDS-701205,2025-01-30T15:55:00,Atlanta,indian,clear,high,walker,standard,29.64,1,17,10.18,4.73,2,55,26,66.4,122.0,0.082,2.67,1
FDS-701206,2025-01-30T16:30:00,Atlanta,sushi,rain,medium,car,standard,30.45,4,24,3.75,4.79,1,40,15,43.1,79.2,0.07,3.05,1
FDS-701207,2025-01-30T17:05:00,Atlanta,sushi,clear,medium,car,standard,18.4,1,19,2.87,4.34,1,49,6,35.8,61.3,0.208,3.4,1
FDS-701208,2025-01-30T17:40:00,Phoenix,burger,cold,medium,bike,standard,21.69,4,26,5.04,4.84,1,17,21,50.6,83.1,0.123,3.19,1
FDS-701209,2025-01-30T18:15:00,Austin,mexican,clear,high,scooter,priority,32.88,3,23,5.27,4.76,3,43,6,47.3,79.8,0.129,3.48,1
FDS-701210,2025-01-30T18:50:00,Austin,burger,storm,medium,car,scheduled,38.93,3,19,5.08,4.67,1,56,12,46.4,111.7,0.107,3.0,1
FDS-701211,2025-01-30T19:25:00,Austin,sushi,cold,high,car,priority,20.11,3,17,3.82,4.77,1,18,14,33.2,62.7,0.086,3.17,1
FDS-701212,2025-01-30T20:00:00,Atlanta,sushi,storm,medium,bike,scheduled,27.92,3,27,5.04,4.74,1,80,13,55.0,116.5,0.094,2.83,1
FDS-701213,2025-01-30T20:35:00,Phoenix,salad,heatwave,medium,bike,standard,47.09,5,25,8.25,4.3,1,30,11,65.2,88.8,0.02,3.4,1
FDS-701214,2025-01-30T21:10:00,Phoenix,salad,rain,medium,bike,priority,23.63,3,21,5.96,4.38,1,28,2,46.3,70.3,0.064,3.97,1
FDS-701215,2025-01-30T21:45:00,Seattle,salad,rain,severe,scooter,priority,26.46,1,12,6.85,4.84,2,50,22,41.4,107.4,0.135,2.74,1
FDS-701216,2025-01-30T22:20:00,Phoenix,salad,rain,high,car,standard,27.13,1,23,4.54,4.67,1,52,17,49.1,104.3,0.136,2.38,1
FDS-701217,2025-01-30T22:55:00,New York,burger,clear,medium,walker,scheduled,21.75,3,23,5.92,4.58,1,36,13,53.9,92.1,0.134,2.41,1
FDS-701218,2025-01-30T23:30:00,Austin,indian,storm,medium,car,standard,30.2,1,13,7.24,4.37,1,40,8,46.6,95.5,0.082,2.87,1
FDS-701219,2025-01-31T00:05:00,New York,pizza,rain,high,bike,scheduled,17.5,2,22,1.38,4.76,2,50,1,37.3,60.2,0.113,3.26,1
FDS-701220,2025-01-31T00:40:00,Seattle,sushi,rain,high,car,scheduled,31.64,1,14,2.11,5,1,35,6,30.9,65.2,0.061,3.48,1
FDS-701221,2025-01-31T01:15:00,New York,pizza,heatwave,high,car,standard,36.77,4,31,4.67,4.63,2,8,1,57.7,78.7,0.156,3.56,1
FDS-701222,2025-01-31T01:50:00,Atlanta,indian,storm,high,walker,standard,31.44,5,23,3.22,4.58,1,60,19,43.5,116.1,0.143,2.81,1
FDS-701223,2025-01-31T02:25:00,Chicago,burger,heatwave,low,car,standard,9,2,14,6.41,4.83,1,48,13,45.6,90.9,0.12,3.61,1
FDS-701224,2025-01-31T03:00:00,Chicago,sushi,heatwave,high,walker,priority,39.96,3,22,8.65,4.46,1,23,12,57.1,105.7,0.136,2.94,1
FDS-701225,2025-01-31T03:35:00,Austin,indian,clear,medium,car,standard,35.11,1,20,5.01,4.9,1,45,11,48.7,92.5,0.193,3.42,1
FDS-701226,2025-01-31T04:10:00,Chicago,mexican,heatwave,high,car,standard,43.0,2,19,5.93,4.57,1,67,9,49.4,93.1,0.049,3.47,1
FDS-701227,2025-01-31T04:45:00,Phoenix,thai,clear,medium,bike,standard,26.89,6,21,8.09,4.95,1,50,6,61.6,81.6,0.128,3.42,1
FDS-701228,2025-01-31T05:20:00,Phoenix,mexican,clear,severe,car,priority,21.12,2,20,4.3,4.92,2,25,14,39.5,74.5,0.07,3.53,1
FDS-701229,2025-01-31T05:55:00,Chicago,burger,clear,low,car,priority,16.97,2,25,2.92,4.79,2,29,22,39.4,60.1,0.149,3.06,1
FDS-701230,2025-01-31T06:30:00,Atlanta,salad,clear,high,car,standard,44.29,6,28,4.61,4.75,1,41,5,53.5,82.3,0.139,3.15,1
FDS-701231,2025-01-31T07:05:00,Seattle,sushi,clear,medium,walker,standard,30.37,4,31,5.82,4.7,1,10,13,59.7,88.3,0.057,3.82,1
FDS-701232,2025-01-31T07:40:00,Austin,indian,rain,medium,car,standard,28.89,3,21,6.67,4.4,1,45,3,54.0,91.6,0.154,2.96,1
FDS-701233,2025-01-31T08:15:00,Atlanta,sushi,clear,high,car,standard,26.27,5,18,6.96,4.94,1,42,10,54.8,90.9,0.046,3.43,1
FDS-701234,2025-01-31T08:50:00,Seattle,mexican,rain,severe,bike,priority,40.21,4,27,2.35,4.48,1,34,20,35.0,90.4,0.144,2.73,1
FDS-701235,2025-01-31T09:25:00,Austin,salad,clear,high,bike,standard,11.93,5,25,7.72,4.66,1,40,13,64.3,102.0,0.07,3.17,1
FDS-701236,2025-01-31T10:00:00,Phoenix,pizza,rain,medium,car,standard,35.65,3,29,4.67,4.52,1,41,16,56.5,92.0,0.116,2.7,1
FDS-701237,2025-01-31T10:35:00,Atlanta,salad,clear,high,car,standard,17.1,1,14,7.58,4.72,1,54,20,52.2,93.9,0.102,3.4,1
FDS-701238,2025-01-31T11:10:00,Chicago,thai,clear,high,car,priority,9.03,1,19,5.1,4.77,1,37,17,42.4,71.9,0.075,3.37,1
FDS-701239,2025-01-31T11:45:00,Seattle,mexican,clear,high,scooter,standard,35.16,3,23,3.86,4.33,1,39,11,45.7,74.5,0.03,2.93,1
FDS-701240,2025-01-31T12:20:00,Phoenix,thai,heatwave,medium,car,standard,10.84,3,26,1.07,4.68,3,31,0,36.7,65.9,0.151,3.77,1
FDS-701241,2025-01-31T12:55:00,Austin,pizza,clear,low,scooter,standard,27.5,4,29,3.04,4.58,1,47,24,45.5,75.8,0.064,3.05,1
FDS-701242,2025-01-31T13:30:00,Phoenix,indian,storm,medium,car,standard,24.78,1,27,7.53,4.83,1,46,3,66.3,91.4,0.104,2.51,1
FDS-701243,2025-01-31T14:05:00,Chicago,salad,rain,high,bike,priority,21.34,1,24,4.83,4.68,1,71,2,44.5,91.9,0.057,2.99,1
FDS-701244,2025-01-31T14:40:00,New York,pizza,clear,low,scooter,priority,31.44,5,31,6.23,4.8,1,37,27,58.1,91.0,0.104,3.03,1
FDS-701245,2025-01-31T15:15:00,Chicago,salad,heatwave,medium,car,scheduled,29.18,5,25,8.31,4.85,1,80,7,65.0,110.5,0.02,2.69,1
FDS-701246,2025-01-31T15:50:00,Seattle,burger,heatwave,medium,bike,standard,9,2,22,6.4,4.84,1,18,5,55.3,75.3,0.15,3.66,1
FDS-701247,2025-01-31T16:25:00,Phoenix,pizza,heatwave,low,bike,standard,21.51,2,30,5.56,5,1,58,15,58.9,102.1,0.073,3.37,1
FDS-701248,2025-01-31T17:00:00,Chicago,sushi,clear,high,scooter,standard,28.33,2,14,5.8,4.69,1,53,9,43.2,78.0,0.103,3.32,1
FDS-701249,2025-01-31T17:35:00,Atlanta,pizza,heatwave,high,car,standard,18.15,1,23,5.46,4.96,1,58,10,51.4,84.3,0.067,2.53,1
FDS-701250,2025-01-31T18:10:00,Atlanta,pizza,clear,low,car,scheduled,32.25,5,23,6.03,5,1,44,0,56.3,80.1,0.116,3.57,1
FDS-701251,2025-01-31T18:45:00,Chicago,sushi,clear,severe,scooter,standard,41.1,1,20,4.89,5,1,49,7,46.8,78.5,0.135,2.88,1
FDS-701252,2025-01-31T19:20:00,Atlanta,sushi,heatwave,medium,car,priority,40.98,1,9,6.03,4.68,1,59,6,35.0,68.2,0.102,3.25,1
FDS-701253,2025-01-31T19:55:00,Chicago,sushi,rain,medium,car,priority,40.33,3,26,5.21,4.97,1,48,6,50.2,92.3,0.129,2.65,1
FDS-701254,2025-01-31T20:30:00,Atlanta,sushi,heatwave,medium,scooter,scheduled,28.35,5,29,1.32,5,3,24,5,40.4,68.5,0.088,3.08,1
FDS-701255,2025-01-31T21:05:00,New York,salad,heatwave,low,scooter,priority,58.29,5,31,6.53,4.52,1,46,16,57.3,96.5,0.148,3.57,1
FDS-701256,2025-01-31T21:40:00,Phoenix,burger,heatwave,high,car,standard,25.41,3,13,8.1,4.81,1,45,9,54.3,98.8,0.023,2.37,1
FDS-701257,2025-01-31T22:15:00,Phoenix,mexican,storm,high,car,priority,14.66,5,34,5.97,4.46,1,74,12,58.9,133.1,0.116,1.57,1
FDS-701258,2025-01-31T22:50:00,Chicago,salad,heatwave,severe,car,standard,24.32,1,20,4.1,4.74,1,25,17,42.9,83.3,0.144,3.32,1
FDS-701259,2025-01-31T23:25:00,Atlanta,thai,clear,medium,car,standard,34.32,4,21,5.71,4.49,2,8,8,51.2,55.9,0.156,4.71,0
FDS-701260,2025-02-01T00:00:00,Austin,mexican,heatwave,severe,scooter,standard,25.8,4,22,4.06,4.31,1,24,1,43.1,80.3,0.088,3.1,1
FDS-701261,2025-02-01T00:35:00,Phoenix,pizza,cold,low,scooter,standard,13.19,4,25,5.79,4.58,1,59,3,53.1,86.7,0.065,2.88,1
FDS-701262,2025-02-01T01:10:00,Atlanta,mexican,clear,severe,car,standard,32.24,5,20,6.09,4.98,1,31,4,53.0,75.2,0.136,2.9,1
FDS-701263,2025-02-01T01:45:00,Austin,thai,clear,high,scooter,standard,18.63,3,30,3.8,4.54,2,44,5,51.8,84.9,0.087,3.11,1
FDS-701264,2025-02-01T02:20:00,New York,thai,storm,medium,scooter,priority,34.98,4,28,2.25,4.67,2,32,13,38.1,85.2,0.197,2.61,1
FDS-701265,2025-02-01T02:55:00,Seattle,sushi,clear,medium,car,priority,26.47,5,18,5.0,4.89,1,23,0,38.3,50.9,0.177,3.45,1
FDS-701266,2025-02-01T03:30:00,Seattle,burger,rain,low,bike,scheduled,35.46,4,27,3.78,4.52,1,70,7,51.9,88.2,0.022,3.13,1
FDS-701267,2025-02-01T04:05:00,New York,thai,rain,severe,scooter,standard,42.14,6,23,4.69,4.42,1,33,13,46.3,92.5,0.133,3.45,1
FDS-701268,2025-02-01T04:40:00,New York,burger,rain,medium,walker,standard,46.04,2,18,5.7,4.81,1,22,16,49.1,78.6,0.068,3.78,1
FDS-701269,2025-02-01T05:15:00,Phoenix,burger,clear,low,walker,standard,42.91,3,25,3.83,5,1,82,13,46.0,101.7,0.127,2.57,1
FDS-701270,2025-02-01T05:50:00,New York,indian,clear,medium,car,standard,25.21,6,28,6.95,4.85,1,8,6,63.3,85.0,0.117,3.49,1
FDS-701271,2025-02-01T06:25:00,Chicago,pizza,rain,severe,scooter,standard,28.1,5,32,1.45,4.64,1,23,5,45.7,81.2,0.025,2.82,1
FDS-701272,2025-02-01T07:00:00,Atlanta,thai,heatwave,medium,scooter,standard,38.86,4,20,4.64,4.69,1,37,8,45.6,76.7,0.106,3.7,1
FDS-701273,2025-02-01T07:35:00,Austin,burger,clear,low,car,standard,18.98,3,28,6.13,4.19,1,24,9,59.5,72.9,0.183,3.32,1
FDS-701274,2025-02-01T08:10:00,Phoenix,sushi,clear,medium,car,standard,41.14,5,33,3.54,4.95,1,25,19,52.9,88.4,0.18,3.18,1
FDS-701275,2025-02-01T08:45:00,Phoenix,mexican,clear,high,car,standard,22.25,1,22,0.4,4.56,1,10,6,27.2,47.6,0.106,2.57,1
FDS-701276,2025-02-01T09:20:00,Phoenix,mexican,rain,low,car,scheduled,45.08,4,19,4.04,4.68,1,36,16,43.1,75.6,0.176,3.18,1
FDS-701277,2025-02-01T09:55:00,Chicago,salad,clear,medium,bike,scheduled,35.46,6,31,3.05,4.52,1,10,12,52.7,71.0,0.034,3.6,1
FDS-701278,2025-02-01T10:30:00,New York,indian,clear,medium,scooter,scheduled,32.02,2,20,8.46,5,2,28,9,60.8,105.2,0.164,3.03,1
